,To Date,Battery (%),R. Humidity (%),PM2.5,PM10,Temperature,Wind Direction (degree),Wind Speed (m/s)
1557,30/03/21 16:00,100,44.64,4.96,85.11,34.26,280,5.66
1558,30/03/21 15:00,100,53.44,6.6,90.14,34.01,250,4.63
1559,30/03/21 14:00,100,53.05,7.71,92.39,34.51,250,4.63
1560,30/03/21 13:00,100,58.33,8.47,95.65,33.81,260,5.14
1561,30/03/21 12:00,100,65.24,10.08,100.31,33.03,220,3.09
1562,30/03/21 11:00,100,62.71,17.23,117.5,30.12,210,2.57
1563,30/03/21 10:00,100,74.52,26.13,136.83,31.54,190,2.57
1564,30/03/21 09:00,100,96.27,35.57,156.69,28.5,208,1.39
1565,30/03/21 08:00,90.91,90.91,36.96,150.08,23.64,219,0.61
1566,30/03/21 07:00,100,100,38.46,161.87,25,219,0.61
1567,30/03/21 06:00,100,99.86,27.65,143.01,24.67,342,2.31
1568,30/03/21 05:00,100,100,29.18,148.58,24.22,323,1.83
1569,30/03/21 04:00,100,100,35.1,152.58,24.42,303,1.64
1570,30/03/21 03:00,100,100,22.09,131.93,25.04,306,2.02
1571,30/03/21 02:00,100,99.99,17.86,117.43,25.53,240,2.06
1572,30/03/21 01:00,100,100,13.46,108.71,26.23,240,2.06
1573,30/03/21 00:00,100,99.86,17.91,119.6,26.61,250,2.06
1574,29/03/21 23:00,100,99.17,18.52,124.65,26.98,240,2.06
1575,29/03/21 22:00,100,96.37,14.56,115.37,27.7,290,1.54
1576,29/03/21 21:00,100,93.48,10.16,99.93,28.39,310,3.09
1577,29/03/21 20:00,100,88.19,8.66,94.2,28.88,300,3.09
1578,29/03/21 19:00,100,74.22,5.94,90.57,30.19,300,3.09
1579,29/03/21 18:00,100,55.9,5.11,86.94,32.07,290,2.06
1580,29/03/21 17:00,100,51.93,4.86,82.68,33.19,290,6.69
1581,29/03/21 16:00,100,50.66,6.72,86.24,34,300,5.14
1582,29/03/21 15:00,100,49.77,11.13,95.73,34.35,270,5.66
1583,29/03/21 14:00,100,41.41,20.67,112.51,35.68,280,4.63
1584,29/03/21 13:00,100,42.28,39.25,141.34,36.84,280,4.63
1585,29/03/21 12:00,100,46.65,60.54,176.17,37.91,230,1.03
1586,29/03/21 11:00,100,53.05,60.42,183.29,35.17,120,3.6
1587,29/03/21 10:00,100,69.91,68.19,195.77,32.47,120,2.57
1588,29/03/21 09:00,100,88.82,68.74,193.06,29.33,90,1.54
1589,29/03/21 08:00,100,100,51.43,168.97,26.62,30,2.06
1590,29/03/21 07:00,100,100,42.48,152.37,25.94,30,2.06
1591,29/03/21 06:00,100,100,32.19,135.96,25.67,280,2.57
1592,29/03/21 05:00,100,100,33.05,131.58,26.49,250,2.06
1593,29/03/21 04:00,100,100,56.92,172.1,26.36,7,1.5
1594,29/03/21 03:00,100,100,48.69,169.35,26.92,343,0.94
1595,29/03/21 02:00,100,100,44.84,170.93,26.88,230,2.06
1596,29/03/21 01:00,100,99.98,73.97,225.85,26.68,230,2.06
1597,29/03/21 00:00,100,98.7,68.51,211.96,27.18,240,3.09
1598,28/03/21 23:00,100,95.09,74.73,222.81,27.73,190,2.57
1599,28/03/21 22:00,100,87.97,34.11,159.87,28.03,163,1.21
1600,28/03/21 21:00,100,86.34,58.71,223.34,27.97,170,1.54
1601,28/03/21 20:00,100,80.87,19.94,126.43,29,250,3.6
1602,28/03/21 19:00,100,74.06,14.43,111.21,30.17,250,3.6
1603,28/03/21 18:00,90.91,57.41,12.33,98.65,28.99,260,3.09
1604,28/03/21 17:00,100,64.06,18.45,111.93,33.07,250,5.14
1605,28/03/21 16:00,100,61.66,20.43,112.73,33.99,240,5.14
1606,28/03/21 15:00,100,55.17,21.77,114.51,34.65,250,6.17
1607,28/03/21 14:00,100,48.7,19.03,109.75,35.75,240,5.14
1608,28/03/21 13:00,100,38.4,23.1,123.44,37.84,240,5.14
1609,28/03/21 12:00,100,51.29,35.23,146.38,35.05,200,5.14
1610,28/03/21 11:00,100,50.86,33.98,147.77,33.67,160,3.6
1611,28/03/21 10:00,100,66.93,53.32,177.63,31.02,180,2.57
1612,28/03/21 09:00,100,67.98,65.65,211.06,26.79,48,1.56
1613,28/03/21 08:00,100,75.91,53,223.28,26.16,34,1.36
1614,28/03/21 07:00,100,69.69,51.97,207.38,22.94,34,1.36
1615,28/03/21 06:00,91.67,73.61,71.29,249.2,22.91,230,1.54
1616,28/03/21 05:00,100,79.3,65.83,252.54,25.55,210,2.06
1617,28/03/21 04:00,100,69.39,58.69,222.41,26.08,300,2.06
1618,28/03/21 03:00,90.91,45.42,84.18,330.08,23.38,339,2.51
1619,28/03/21 02:00,100,44.37,85.68,356.81,26.69,320,1.54
1620,28/03/21 01:00,100,43.02,101.26,426.32,26.32,320,1.54
1621,28/03/21 00:00,100,38.28,98.08,478.17,27.23,18,2.79
1622,27/03/21 23:00,100,30.36,56.22,275.58,28.63,12,2.85
1623,27/03/21 22:00,100,22.76,38.34,206.41,31.75,-,1.54
1624,27/03/21 21:00,100,18.21,17.59,118.29,33.75,330,3.6
1625,27/03/21 20:00,100,18.12,16.67,114.05,34.32,320,3.6
1626,27/03/21 19:00,100,19.02,16.61,111.48,35.71,320,3.6
1627,27/03/21 18:00,91.67,19.95,16.47,105.88,37.5,310,2.57
1628,27/03/21 17:00,100,21.71,18.17,114.2,38.53,290,5.14
1629,27/03/21 16:00,100,19.42,20.46,119.24,39.92,290,4.63
1630,27/03/21 15:00,100,15.65,24.44,123.75,42.63,270,5.66
1631,27/03/21 14:00,100,9.56,19.23,118.36,45.94,100,2.06
1632,27/03/21 13:00,100,9.16,19.56,120.5,45.59,100,2.06
1633,27/03/21 12:00,100,11.83,24.16,134.66,43.23,260,3.09
1634,27/03/21 11:00,100,16.43,37.6,175.56,40.07,120,1.54
1635,27/03/21 10:00,100,20.27,43.97,193.93,36.19,130,2.57
1636,27/03/21 09:00,100,30.87,63.26,248.53,31.19,52,2.34
1637,27/03/21 08:00,100,40.84,75.9,297.09,27.05,35,2.16
1638,27/03/21 07:00,100,41.16,71.66,263.82,25.27,35,2.16
1639,27/03/21 06:00,100,55.18,67.77,263.82,24.73,4,1.89
1640,27/03/21 05:00,100,57.58,56.36,251.63,25.38,349,2.57
1641,27/03/21 04:00,100,59.03,55.18,239.09,25.22,357,1.86
1642,27/03/21 03:00,100,55.24,60.86,263.08,25.77,18,2.28
1643,27/03/21 02:00,100,52.97,67.48,282.78,26.65,24,2.79
1644,27/03/21 01:00,100,53.18,52.06,233.64,26.59,24,2.79
1645,27/03/21 00:00,100,49.05,47.55,235.14,27.53,11,2.7
1646,26/03/21 23:00,100,43.19,36.54,197.64,28.93,19,2.87
1647,26/03/21 22:00,100,42.6,30.99,176.53,27.75,340,2.57
1648,26/03/21 21:00,100,36.19,23.91,152.43,31.88,310,2.06
1649,26/03/21 20:00,100,32.51,16,122.81,32.96,310,2.57
1650,26/03/21 19:00,100,26.11,14.18,114.48,35.07,310,2.57
1651,26/03/21 18:00,100,19.54,13.38,105.26,37.3,320,1.54
1652,26/03/21 17:00,100,18.17,13.35,105.51,38.17,330,4.12
1653,26/03/21 16:00,100,19.64,15.25,111.41,38.91,300,4.12
1654,26/03/21 15:00,100,18.75,17.14,110.72,38.46,280,4.63
1655,26/03/21 14:00,100,21.71,26.06,131.13,39.86,250,5.14
1656,26/03/21 13:00,100,14.35,24.37,128.94,42.77,250,5.14
1657,26/03/21 12:00,100,12.8,34.68,166.93,42.02,350,3.09
1658,26/03/21 11:00,100,18.13,51.14,211.99,38.76,28,2.29
1659,26/03/21 10:00,100,22.16,56.47,231.79,35.37,53,2.15
1660,26/03/21 09:00,100,33.22,59,246.6,29.99,56,2.37
1661,26/03/21 08:00,100,51.73,72.88,312.55,24.92,10,2.06
1662,26/03/21 07:00,100,63.58,89.7,363.41,23.76,10,3.26
1663,26/03/21 06:00,100,65.44,68.2,306.43,23.74,10,3.26
1664,26/03/21 05:00,100,61.35,69.42,311.12,23.91,357,2.88
1665,26/03/21 04:00,100,54.43,61.45,292.56,24.02,18,2.34
1666,26/03/21 03:00,100,49.1,55.59,289.47,24.63,38,2.84
1667,26/03/21 02:00,100,42.52,48.53,252.19,25.25,38,3.71
1668,26/03/21 01:00,100,38.43,48.09,245.91,25.67,36,4.25
1669,26/03/21 00:00,100,31.75,43.08,224.15,27.56,36,4.25
1670,25/03/21 23:00,100,25.93,32.47,188.16,29.63,25,4.26
1671,25/03/21 22:00,100,21.66,18.22,129.64,31.88,340,2.06
1672,25/03/21 21:00,100,25.08,17.46,127.11,32.51,340,4.12
1673,25/03/21 20:00,100,15.96,10.02,94.88,34.69,310,3.09
1674,25/03/21 19:00,100,12.48,7.8,86.37,36.84,310,3.6
1675,25/03/21 18:00,100,10.67,5.4,79.6,39.09,320,6.17
1676,25/03/21 17:00,100,11.9,5.06,80.25,40.4,310,4.12
1677,25/03/21 16:00,100,16.19,7.99,93.26,40.04,310,4.12
1678,25/03/21 15:00,100,22.26,13,106.32,39.61,280,4.12
1679,25/03/21 14:00,100,22.96,20.31,124.96,39.26,260,6.17
1680,25/03/21 13:00,100,17.55,22.78,136.24,41.98,60,3.09
1681,25/03/21 12:00,100,14.19,26.08,142.25,42,80,3.6
1682,25/03/21 11:00,100,18.53,34.1,173.85,39.32,40,4.63
1683,25/03/21 10:00,100,24.63,34.41,178.22,35.94,40,4.63
1684,25/03/21 09:00,100,44.44,65.59,260.5,30.13,27,3.96
1685,25/03/21 08:00,91.67,66.59,96.76,330.2,25.02,20,2.06
1686,25/03/21 07:00,100,67.46,105.37,328.13,23.93,11,3.79
1687,25/03/21 06:00,100,64.73,82.9,279.63,24.52,357,4.12
1688,25/03/21 05:00,100,60.71,68.57,250.51,25.47,358,3.7
1689,25/03/21 04:00,100,70.19,86.47,311.07,25.01,358,3.7
1690,25/03/21 03:00,100,70.87,99.97,329.12,25.37,340,1.54
1691,25/03/21 02:00,100,66.32,107.04,352.24,25.96,21,2.57
1692,25/03/21 01:00,100,63.19,118.75,368.74,26.46,160,2.06
1693,25/03/21 00:00,100,56.54,113.51,365.54,27.68,120,3.09
1694,24/03/21 23:00,100,47.41,65.21,264.58,29.5,340,3.6
1695,24/03/21 22:00,100,41.74,38.06,174.92,31.1,340,3.6
1696,24/03/21 21:00,100,40.78,29.48,138.5,31.78,330,4.12
1697,24/03/21 20:00,100,41.28,33.81,141.11,32.2,320,4.63
1698,24/03/21 19:00,100,37.25,30.4,125.41,33.72,310,4.63
1699,24/03/21 18:00,100,33.47,29.34,122.31,35.23,310,5.14
1700,24/03/21 17:00,100,32.89,27.27,119.7,36.03,300,5.14
1701,24/03/21 16:00,100,33.09,32.42,132.77,36.85,300,5.14
1702,24/03/21 15:00,100,35.82,33.84,137.14,36.95,280,4.63
1703,24/03/21 14:00,100,31.63,39.69,152.58,38.74,290,2.57
1704,24/03/21 13:00,100,21.56,31.94,125.53,41.71,60,2.06
1705,24/03/21 12:00,100,25.6,40.63,153.45,39.68,130,4.12
1706,24/03/21 11:00,100,30.52,49.4,186.44,37.37,60,3.6
1707,24/03/21 10:00,100,37.01,56.74,222.39,34.19,40,1.54
1708,24/03/21 09:00,100,47.25,47.17,199.19,29.78,40,1.54
1709,24/03/21 08:00,100,56.79,47.78,221.97,26.35,350,1.54
1710,24/03/21 07:00,100,57.35,49.25,247.02,25.82,350,1.54
1711,24/03/21 06:00,100,49.94,40.78,187.6,27.07,330,3.6
1712,24/03/21 05:00,100,52.16,34.98,165.81,27.36,2,4.48
1713,24/03/21 04:00,100,56.59,39.8,175.07,27.65,350,3.6
1714,24/03/21 03:00,100,71.13,53.47,210.19,27.03,350,3.6
1715,24/03/21 02:00,100,62.33,72.7,294.88,27.05,345,4.44
1716,24/03/21 01:00,100,56.87,77.6,355.09,27.14,7,3.15
1717,24/03/21 00:00,100,50.21,68.87,287.32,27.96,1,3.39
1718,23/03/21 23:00,100,45.35,62.37,256.36,28.74,352,3.92
1719,23/03/21 22:00,100,42.81,56.84,296.34,29.15,70,2.57
1720,23/03/21 21:00,100,37.46,34.51,180.82,30.69,70,2.57
1721,23/03/21 20:00,100,36.18,25.76,158.41,31.27,320,2.57
1722,23/03/21 19:00,100,34.82,18.33,119.72,29.02,320,3.09
1723,23/03/21 18:00,100,44.06,18.38,121.19,32.72,310,5.66
1724,23/03/21 17:00,100,36.63,15.73,111.69,34.66,310,5.14
1725,23/03/21 16:00,100,33.23,16.96,104.87,34.91,300,5.66
1726,23/03/21 15:00,100,33.34,18.51,105.75,35.39,290,4.63
1727,23/03/21 14:00,100,34.04,20.34,110.23,35.39,290,4.63
1728,23/03/21 13:00,100,32.16,30.34,131.53,36.36,280,5.14
1729,23/03/21 12:00,100,31.9,35.54,144.31,36.82,280,4.12
1730,23/03/21 11:00,100,28.89,41.02,159.86,37.07,280,2.57
1731,23/03/21 10:00,100,39.18,56.96,216.76,33.43,14,2.89
1732,23/03/21 09:00,100,54.18,60.64,235.7,29.39,50,2.06
1733,23/03/21 08:00,100,80.26,96.05,328.57,24.97,40,1.54
1734,23/03/21 07:00,100,79.22,64.05,278.19,24.27,70,1.54
1735,23/03/21 06:00,100,78.11,58.36,251.63,24.28,70,1.54
1736,23/03/21 05:00,100,76.37,42.61,219.19,24.65,344,3.72
1737,23/03/21 04:00,100,72.13,33.62,178.3,25.41,343,3.62
1738,23/03/21 03:00,100,66.47,31,175.06,26.33,340,3.6
1739,23/03/21 02:00,100,69.23,21.57,135.16,27.49,352,3.35
1740,23/03/21 01:00,100,82.04,26.29,153.92,27.42,320,1.54
1741,23/03/21 00:00,100,74.22,20.86,142.01,27.96,300,2.06
1742,22/03/21 23:00,100,74.82,23.86,153.71,28.12,300,2.06
1743,22/03/21 22:00,100,71.72,22.93,147.11,28.64,300,2.06
1744,22/03/21 21:00,100,69.2,23.29,140.62,29.11,310,3.09
1745,22/03/21 20:00,100,68.73,22.25,141.3,29.42,340,3.09
1746,22/03/21 19:00,100,60.6,16.02,121.39,30.49,310,5.14
1747,22/03/21 18:00,100,51.72,14.06,112.22,32.15,290,5.66
1748,22/03/21 17:00,100,44.06,16.71,114.6,33.88,290,5.66
1749,22/03/21 16:00,100,42.51,17.7,113.74,34.64,280,4.12
1750,22/03/21 15:00,100,45.45,18.13,116.71,34.76,300,5.14
1751,22/03/21 14:00,100,48.07,22.93,131.36,35.09,260,5.14
1752,22/03/21 13:00,100,46.06,28.04,148.77,36.25,170,2.06
1753,22/03/21 12:00,100,39.71,45.02,201.44,36.31,332,2.38
1754,22/03/21 11:00,100,48.8,31.2,159.68,34.01,332,2.38
1755,22/03/21 10:00,100,64.21,36.48,168.53,31,330,2.57
1756,22/03/21 09:00,100,85.97,52.11,216.4,28.02,30,2.06
1757,22/03/21 08:00,100,99.79,58.85,227.23,24.94,60,2.1
1758,22/03/21 07:00,100,100,59.57,231.87,24.12,40,2.22
1759,22/03/21 06:00,100,100,45.93,199.96,24.11,2,2.37
1760,22/03/21 05:00,100,100,45.04,198.16,24.58,2,2.37
1761,22/03/21 04:00,100,100,40.16,200.9,25.01,338,3.3
1762,22/03/21 03:00,100,99.79,38.18,198.51,25.13,280,2.06
1763,22/03/21 02:00,100,96.8,29.93,164.53,25.65,300,2.57
1764,22/03/21 01:00,90,95.31,49.18,221.81,22.71,228,1.67
1765,22/03/21 00:00,100,92.96,55.66,259.72,25.57,226,1.23
1766,21/03/21 23:00,100,91.47,47.51,276.75,25.79,226,1.23
1767,21/03/21 22:00,100,86.28,36.62,215.85,26.54,220,2.06
1768,21/03/21 21:00,100,77.93,23.47,160.32,27.75,270,3.6
1769,21/03/21 20:00,100,71.91,17.62,132.77,28.53,290,3.6
1770,21/03/21 19:00,100,62.5,15.65,128.43,29.6,260,4.63
1771,21/03/21 18:00,100,52.16,15.82,130.91,31.86,260,5.14
1772,21/03/21 17:00,100,35.01,19.9,143.27,27.71,260,5.14
1773,21/03/21 16:00,100,35.82,22.86,142.37,34.99,260,1.54
1774,21/03/21 15:00,90.91,29.34,23.73,135.39,32.65,300,4.63
1775,21/03/21 14:00,100,34.39,22.25,149.95,35.31,260,4.12
1776,21/03/21 13:00,100,35.61,19.62,149.17,34.7,270,4.12
1777,21/03/21 12:00,100,41.7,18.63,146.43,33.35,270,2.06
1778,21/03/21 11:00,100,56.13,23.65,154.63,32.03,322,1.13
1779,21/03/21 10:00,100,62.67,40.26,195.69,30.55,322,1.13
1780,21/03/21 09:00,100,80.17,45.83,217.59,27.56,170,2.57
1781,21/03/21 08:00,100,99.72,53.37,234.1,24.56,43,1.85
1782,21/03/21 07:00,100,100,38.63,188.61,24.24,51,2.06
1783,21/03/21 06:00,100,100,48.42,228.44,23.71,16,1.96
1784,21/03/21 05:00,100,100,38.95,208.67,24.22,350,1.89
1785,21/03/21 04:00,100,99.82,27.43,169.78,24.86,350,1.89
1786,21/03/21 03:00,91.67,91.49,33.69,182.46,22.7,360,2.57
1787,21/03/21 02:00,100,96.1,36.92,198.13,25.14,330,2.57
1788,21/03/21 01:00,100,94.44,31.65,187.51,25.24,333,1.71
1789,21/03/21 00:00,100,88.68,29.22,185.41,25.82,300,2.06
1790,20/03/21 23:00,100,82.17,17.87,140.37,26.81,320,3.09
1791,20/03/21 22:00,100,78.69,15.72,133.24,27.21,320,3.09
1792,20/03/21 21:00,100,75.03,15.47,134.65,27.51,290,2.57
1793,20/03/21 20:00,100,67.91,15.8,145.09,27.97,300,3.6
1794,20/03/21 19:00,100,58.27,14.3,152.6,29.08,300,3.6
1795,20/03/21 18:00,100,47.28,13.59,155.24,30.66,300,3.6
1796,20/03/21 17:00,100,41.12,13.27,158.82,31.63,270,6.17
1797,20/03/21 16:00,100,41.41,13.57,151.97,32.41,270,6.17
1798,20/03/21 15:00,100,41.17,11.62,140.01,32.27,280,3.09
1799,20/03/21 14:00,100,40.97,14.19,158.15,32.63,280,4.63
1800,20/03/21 13:00,100,45.34,16.13,167.63,32.61,260,6.17
1801,20/03/21 12:00,100,52.04,17.09,163.28,32,230,1.54
1802,20/03/21 11:00,100,47.3,18.68,168.16,31.59,230,1.54
1803,20/03/21 10:00,100,64.29,19.14,168.98,29.34,130,2.06
1804,20/03/21 09:00,100,76.5,25.47,208.54,27.32,360,3.09
1805,20/03/21 08:00,100,88.15,26.98,203.35,25.28,10,2.57
1806,20/03/21 07:00,100,90.74,25.04,181.86,24.75,10,2.06
1807,20/03/21 06:00,100,89.09,22.31,162.25,25.22,360,2.06
1808,20/03/21 05:00,100,88.69,15.56,144.68,25.52,360,2.06
1809,20/03/21 04:00,100,88.56,13.58,133.16,25.71,300,2.57
1810,20/03/21 03:00,100,85.01,14.46,136.02,25.93,300,3.09
1811,20/03/21 02:00,100,79.34,15.87,139.05,26.12,310,2.06
1812,20/03/21 01:00,100,82.15,18.05,145.12,26.49,350,2.06
1813,20/03/21 00:00,100,75.74,23.08,157.37,27.33,310,2.06
1814,19/03/21 23:00,100,80.53,20.12,145.29,26.92,310,2.06
1815,19/03/21 22:00,100,76.45,18.75,137.81,27.33,310,3.09
1816,19/03/21 21:00,100,71.17,18.05,138.7,27.8,300,3.6
1817,19/03/21 20:00,100,64.68,18.56,144.11,28.38,290,4.63
1818,19/03/21 19:00,100,56.24,16.48,138.74,29.77,300,5.14
1819,19/03/21 18:00,100,41.98,12.82,123.41,32.01,310,4.63
1820,19/03/21 17:00,100,39.03,12.93,125.04,33.25,310,4.63
1821,19/03/21 16:00,100,39.95,13.18,126.27,33.84,290,3.6
1822,19/03/21 15:00,100,37.99,11.97,118.98,34.06,280,5.66
1823,19/03/21 14:00,100,47.13,13.04,124.71,33.62,270,6.17
